R,G,B,LBP,Edges,Stat_Feature,Color_Variance,Roughness,Entropy,homogeneity
91.58148193359375,94.54716491699219,81.63705444335938,820.7666817063,25.4937744140625,2538.555132996058,2492.9198510584415,14.213708877563477,6.998500392133924,0.33469889529790486
107.90316772460938,117.29985046386719,90.60076904296875,1780.629719335353,47.42729187011719,1517.104894399643,1434.8458285615834,19.871191024780273,7.061408025826024,0.1505521276321232
143.4836883544922,156.30726623535156,132.78077697753906,1011.6319116940722,22.026901245117188,1551.5640325760469,1460.9015582558052,13.753735542297363,6.696825804623639,0.2740663255076718
121.82839965820312,146.0738983154297,132.4029541015625,1562.6193264387548,33.392486572265625,1222.3479766696692,1171.0619816137905,16.224340438842773,6.777105795626905,0.19464630500476846
101.76113891601562,114.39781188964844,101.411376953125,5870.975613838993,62.58659362792969,2426.5185084631667,2426.4655140787568,28.720439910888672,7.23528897652289,0.07860064541615853
60.87986755371094,50.8311767578125,36.78373718261719,291.707018061541,11.914215087890625,689.3617539012339,642.3466249794648,9.016620635986328,5.400515206123771,0.5474704155549655
127.63298034667969,148.17359924316406,152.34747314453125,818.539305433631,19.054183959960938,1795.0185740850866,1808.5606200116629,12.694035530090332,7.20165502169697,0.3257176728035432
123.02412414550781,120.63145446777344,83.35737609863281,179.76105532585643,8.042678833007812,363.70935499458574,296.6298587743913,7.061520576477051,5.093937103263076,0.5250784728837852
100.14859008789062,115.26911926269531,106.68400573730469,594.7993840274867,24.925689697265625,2338.736364071956,2287.2099947525135,10.408024787902832,7.422839770497042,0.24215849859283148
131.5032501220703,125.58401489257812,93.58340454101562,153.05141996964812,14.649581909179688,1837.4970507025719,1912.7635540390547,7.013538837432861,6.972395488380399,0.3788892916511491
95.96636962890625,101.0010986328125,75.04495239257812,755.5523983219173,32.614288330078125,1515.869633279508,1506.9633858725326,13.959543228149414,6.6804488493709675,0.16281177151337123
103.56568908691406,111.30201721191406,95.90364074707031,1182.1419451497495,30.567626953125,2678.687400640687,2632.2567691714044,14.344383239746094,7.220462216648847,0.16833527788090646
170.41470336914062,175.92640686035156,161.32760620117188,530.8690025471151,18.291549682617188,1926.355981878005,1875.8213172762753,8.06436538696289,7.1594862473850815,0.2202739998220817
101.14472961425781,129.26644897460938,121.09721374511719,1653.838228947483,38.99940490722656,1603.1823467293289,1490.5000262392375,17.06453514099121,7.161707234498175,0.12000935289365387
131.55191040039062,150.17420959472656,149.72238159179688,1142.2084163071122,24.629974365234375,2581.9449874905404,2492.7235436056603,12.595843315124512,7.161665103660846,0.20394058163133968
57.72657775878906,59.31547546386719,53.7686767578125,158.79230751260184,7.058258056640625,718.1620133405086,661.0812745733383,6.7268805503845215,6.014088958894573,0.3253576126323525
92.26699829101562,102.23829650878906,91.30445861816406,991.9226652150974,24.3731689453125,3338.1429781501647,3158.251677067849,13.558807373046875,6.927538488863322,0.36607925873232167
94.28652954101562,89.30262756347656,65.42018127441406,1792.0330514898524,37.55973815917969,1781.0335444277152,1797.4557139284514,19.24977684020996,6.941153689378694,0.37336332026978414
62.74346923828125,86.06327819824219,84.53036499023438,495.3709412456956,18.34991455078125,2545.4242670943495,2343.2399971695872,10.856801986694336,7.025753720286685,0.42539773174723744
132.7096405029297,130.0890655517578,115.08915710449219,86.82107993564568,9.408416748046875,1356.1671031990554,1243.219161624482,6.364717483520508,6.62068855831657,0.4383211410342258
109.13092041015625,123.26954650878906,131.95123291015625,92.2695299347397,3.5797119140625,2014.062053493224,2027.623424803627,5.750517845153809,6.558146928063948,0.4924504834624671
76.95779418945312,91.01840209960938,91.70303344726562,1198.063738556346,23.556060791015625,4198.19745064876,3877.001045242117,15.580231666564941,6.869193670649502,0.38747729123711117
120.67727661132812,142.59463500976562,140.5269012451172,1048.6608113942202,18.47442626953125,2467.8780969639774,2372.509124997896,14.706578254699707,7.160954267355795,0.2687118983118739
93.79949951171875,79.13580322265625,65.00946044921875,176.28167811385356,9.155502319335938,1885.9829010718968,1712.1976873214587,6.639628887176514,6.6912623738507815,0.45359474867894584
118.20962524414062,148.61129760742188,165.68429565429688,1268.319211261114,14.283828735351562,1655.604358115932,1506.3156455517008,13.321626663208008,7.08682788281499,0.2868169445253913
109.12724304199219,101.14207458496094,87.51924133300781,179.4582838108763,26.170806884765625,1173.0488874753937,1186.9516184515353,8.600897789001465,6.818389242935243,0.17975577217064312
100.86842346191406,107.05776977539062,88.25543212890625,278.2300919124391,14.575653076171875,605.0079488754272,574.2116687275293,6.870879650115967,6.165675359214173,0.3145732862942351
126.8201904296875,146.03030395507812,153.46047973632812,1283.6787676056847,34.31854248046875,2669.6891168241855,2495.489779575395,15.304678916931152,7.11912419470881,0.2066404520732235
126.80899047851562,129.02432250976562,121.91865539550781,2346.5920782235917,38.55194091796875,5939.089814163512,5879.769060897161,20.6041316986084,7.141375264228311,0.28724755016134224
79.49208068847656,77.96565246582031,68.91250610351562,2425.424987747334,29.12017822265625,1637.784376339754,1573.3790887643675,19.702831268310547,6.401868441485678,0.29495028597869594
102.62704467773438,100.7877197265625,91.15663146972656,146.30019085644744,12.567901611328125,815.1429451964796,727.8438016807117,6.946205139160156,6.299041141489135,0.36227090703431136
81.19737243652344,91.96914672851562,96.74720764160156,1172.511779183289,30.859451293945312,3669.19574242807,3423.3261952277703,13.806025505065918,7.19384024071968,0.22037151261873875
104.90963745117188,123.18098449707031,130.75881958007812,273.0192543556914,5.0310516357421875,2367.534056663513,2230.249141022389,8.263711929321289,6.4372365016585,0.5744695447167549
100.18505859375,87.84687805175781,77.09463500976562,356.84513959195465,17.863540649414062,2465.5302266979124,2277.896662924765,11.07904052734375,6.220485572214442,0.4347806323911572
140.37359619140625,158.18214416503906,148.8381805419922,1784.9345227738377,38.25233459472656,1448.647148131393,1496.5221889267468,17.692060470581055,7.00958180273116,0.2653275341090002
106.47972106933594,127.83404541015625,128.33059692382812,949.7877538204193,39.53636169433594,1998.8670841266867,1825.0732392074212,12.684844970703125,7.249051284323375,0.1474742068391763
131.6403350830078,130.27784729003906,122.71897888183594,1593.2124921435025,35.56755065917969,4590.42754746764,4477.585003925436,15.931034088134766,7.454912095423584,0.28280299001449566
118.92195129394531,136.87271118164062,150.76416015625,230.50548944598995,10.0543212890625,1341.00390625,1217.905277491195,8.351869583129883,6.684852863276653,0.3752574389082941
116.73226928710938,120.35675048828125,114.28669738769531,3306.9030867060646,43.306732177734375,2952.7579656930175,2917.566425646444,20.514549255371094,7.359211282585614,0.15481014236379032
111.37425231933594,130.2443389892578,139.5746307373047,142.29137908574194,4.8909759521484375,492.09091119258665,401.0713149733436,4.51654052734375,5.933808445367085,0.43475625286023817
66.23365783691406,74.52204895019531,79.75833129882812,111.92159642255865,8.653564453125,1831.986154952785,1729.8029865915432,5.468348503112793,6.559741495798255,0.35867687921662256
101.42274475097656,97.22000122070312,64.74673461914062,376.64127649902366,9.194412231445312,1709.012165732449,1656.8780984525868,9.284353256225586,6.102082862539896,0.34688231975957534
107.89617919921875,123.73985290527344,118.23281860351562,75.58458508900367,1.0894775390625,401.6385547583923,343.79623926358255,3.69477915763855,5.830601552269926,0.4105407425831084
109.43865966796875,111.59230041503906,105.51708984375,2998.9867555943783,37.62199401855469,4109.238296894124,4055.6470944537723,19.16922378540039,7.032710536611952,0.26744077354102674
91.37620544433594,90.95846557617188,63.81050109863281,44.74436347163282,3.7236785888671875,376.6269265972078,486.34175725915657,4.750523567199707,5.996088251147231,0.53797855023934
107.80137634277344,128.97682189941406,136.2717742919922,787.7689829876181,11.443405151367188,1962.749143611407,1846.6599412885807,12.473591804504395,7.098435889703873,0.41131038502276124
97.87396240234375,111.06666564941406,102.67494201660156,855.5849673429038,33.579254150390625,2174.0057069323957,2096.4562935246977,15.209430694580078,7.1547314779277045,0.1710885856561906
138.38990783691406,154.0254364013672,152.63723754882812,406.2704352529254,16.065902709960938,1779.4863957129419,1665.583119547878,8.412232398986816,6.761411952109369,0.3207545877873269
104.61381530761719,123.45338439941406,123.33978271484375,1671.5919115683064,49.36500549316406,2863.31714557088,2697.066764115269,15.20797061920166,7.377693575392055,0.1569814189328435
98.55978393554688,112.05818176269531,98.95172119140625,191.39894384494983,18.108673095703125,2968.96006318531,2955.109752222734,8.550270080566406,7.025036196738577,0.49930233564880905
126.36589050292969,141.33294677734375,135.35862731933594,2449.5912327086553,30.400314331054688,2663.115479915403,2684.4418466953284,18.637380599975586,7.133477949184335,0.25895207496370526
116.11518859863281,143.4355926513672,135.53184509277344,1624.2909045778215,26.715545654296875,2654.20301247295,2444.9678503271807,16.686870574951172,7.440644434868036,0.2480546925211355
103.17445373535156,125.09774780273438,124.59423828125,970.0594581903424,23.90625,2441.8049595123157,2305.6912856164927,14.875422477722168,6.779767919334611,0.4175662580216799
109.10415649414062,94.39100646972656,65.79888916015625,335.4465018340852,12.513427734375,1431.9085987769067,1290.0036714988048,9.063676834106445,6.718062295751169,0.35681905576214784
149.5469512939453,161.4121551513672,137.8323516845703,1711.5861438771244,31.590957641601562,1769.8569283550605,1694.0681704510905,16.412399291992188,6.927902298277604,0.17933594470008876
115.37309265136719,139.7017822265625,142.6291961669922,737.5024831295013,22.890701293945312,3050.8306482993066,2762.412527666253,11.991353988647461,7.174925443680686,0.22723615531322575
87.79499816894531,88.17813110351562,78.50595092773438,1378.2889646643307,38.341827392578125,2801.430696028983,2670.0960539588486,16.337291717529297,7.167369979879468,0.13140380617513378
112.57369995117188,125.08425903320312,117.07353210449219,469.6253412812948,17.855758666992188,4763.8137107035145,4411.317542523095,11.14914608001709,7.020595471758816,0.2593232173084211
94.18399047851562,114.27334594726562,105.23567199707031,2826.6098918309435,30.299148559570312,1478.8544480800629,1384.4680265788163,18.690542221069336,6.863824723474225,0.1588476316067331
118.54107666015625,133.7093048095703,127.06280517578125,1345.612333616009,19.186477661132812,1990.0207658966538,1960.275664678986,13.977190971374512,6.914996060543486,0.2732474403086862
149.16598510742188,161.21157836914062,139.6890411376953,1055.252271184465,22.524948120117188,1785.3951685987413,1700.8583203000933,12.339503288269043,6.788206436228262,0.22390500734328533
142.26869201660156,130.31996154785156,99.16619873046875,132.33747143275104,12.377243041992188,1174.1545213749632,1242.2814284868027,6.927348613739014,6.330557984420402,0.3303431684346904
107.68692016601562,122.40547180175781,123.18533325195312,4339.364039623877,54.02641296386719,1930.3674626639113,1817.2857542334648,23.583702087402344,7.322508354691317,0.10699071664045227
124.98124694824219,142.6866455078125,139.1988525390625,3549.011979305884,58.96018981933594,1956.1149042760953,1952.1846896284749,21.204618453979492,7.366444066979997,0.12386438303394645
103.91586303710938,113.37501525878906,88.756591796875,208.50426718196832,14.49005126953125,1274.7481785358395,1221.2905958610866,8.106026649475098,6.64070619623986,0.3157093550063768
59.7054443359375,65.98312377929688,67.80073547363281,142.2703370898962,9.400634765625,1206.810486379778,1142.6256715736647,7.473361015319824,6.426133712742757,0.42266634101827516
108.32241821289062,96.96664428710938,79.28413391113281,174.89031773037277,22.559967041015625,1321.3588217338547,1286.75196599256,8.402854919433594,6.883567858385288,0.17735782668688993
118.05625915527344,138.46878051757812,133.0888671875,1153.0751741675194,31.341934204101562,1245.781986847287,1200.0290941108688,14.591205596923828,7.01203055304469,0.16848536177700987
105.20524597167969,112.29176330566406,113.42320251464844,1594.1811462265905,26.859512329101562,2462.712140859803,2420.008961531359,14.69224739074707,7.138963271240688,0.18851273805982305
84.08680725097656,79.59765625,66.19284057617188,2313.8540016263723,35.042266845703125,1955.9271641513333,1878.94379188265,20.188974380493164,6.51122934653631,0.2270654437260341
127.07650756835938,142.5848388671875,140.16659545898438,377.73119946941733,15.23712158203125,2075.201243594056,1928.5151967258832,7.71345329284668,6.970684541275397,0.301518023765499
157.3571319580078,165.8202362060547,154.9583740234375,1824.3786996817216,36.31072998046875,3346.416815593606,3421.944345974598,17.79374122619629,7.465932261326233,0.23563111196335346
131.25973510742188,135.83595275878906,119.69465637207031,449.9417865348514,12.350006103515625,1838.019007786177,1723.8992151173188,8.322598457336426,6.917495014476584,0.2916512221235632
125.84049987792969,139.75860595703125,123.02430725097656,337.0414401255548,5.8248138427734375,3010.1763879321516,3022.2563637793587,7.6355438232421875,7.040464098004428,0.4837817677745494
126.07958984375,130.7227783203125,125.99247741699219,456.62046801671386,19.25262451171875,3201.334848554572,3106.0995157226002,9.06557846069336,7.323229303073825,0.3006083374275637
81.43515014648438,91.03012084960938,88.08808898925781,241.93350183754228,7.34619140625,543.966511352919,427.1011626779488,5.8964643478393555,5.907055329927049,0.4863049449977908
81.96617126464844,75.933349609375,53.90513610839844,461.76182152237743,18.357696533203125,1475.9427976214793,1398.7271428629938,9.249972343444824,6.617181586784349,0.31230342298092206
113.62510681152344,128.05792236328125,135.406005859375,4498.357224114006,46.82029724121094,1622.5537387577351,1485.1097176718858,24.775489807128906,7.236484150019387,0.14244906736042717
118.56993103027344,132.12840270996094,122.73762512207031,1590.9050815438386,56.41548156738281,2054.4486961364746,1959.5956698678492,16.568937301635742,7.3055964085936385,0.10810029079441932
105.58062744140625,118.93133544921875,94.58596801757812,250.6253661653027,10.186614990234375,1009.1223027706146,1089.2783336898763,8.686168670654297,6.108624232141297,0.3323216308618151
138.65708923339844,143.4103546142578,135.31088256835938,1036.4424911402166,11.739120483398438,1845.9433180652559,1908.1786508110538,11.398283958435059,6.483327717239583,0.3741488158788057
108.0997314453125,111.00949096679688,84.15629577636719,134.76946425437927,10.637969970703125,597.3020075985696,627.1645218619443,5.751199245452881,6.210885800099853,0.3055216652059109
104.29791259765625,103.12055969238281,88.9136962890625,213.18639394268394,16.38885498046875,1126.4170223763213,1179.1398716142335,7.860246658325195,6.757680442192853,0.1844878716454528
88.02035522460938,86.796630859375,79.12269592285156,386.3587009869516,27.520980834960938,2227.922880849801,2192.721398643175,11.091936111450195,6.964555436662319,0.24017505665017472
129.6593017578125,142.40660095214844,141.2080078125,467.7447482338175,14.991989135742188,1621.2554830254521,1506.6447735168122,8.563828468322754,6.969425072311811,0.3091104134874758
149.21627807617188,164.04788208007812,157.32261657714844,959.2240416405257,31.4080810546875,2206.6963492548093,2195.524099416439,14.412164688110352,7.376490939926244,0.21159809381090838
114.94696044921875,104.21534729003906,80.56053161621094,252.88514167722315,10.871429443359375,2052.8639924786985,1890.9623479668342,7.736113548278809,6.798007070185501,0.3326929721885948
136.4465789794922,121.80999755859375,93.52342224121094,471.33772229775786,15.606765747070312,1229.205067939125,1366.808324734445,10.726142883300781,6.730513971895394,0.2051848513596439
127.22923278808594,124.50128173828125,109.21534729003906,3221.666443289956,36.89048767089844,5394.541300401092,5289.9378404346435,23.57424545288086,7.029779399484383,0.339828350474431
127.9473876953125,143.6215057373047,137.4432830810547,2267.0403119986877,48.32611083984375,1621.7702389413025,1489.8863231691157,18.193614959716797,7.188366387774918,0.16340061381421372
130.36624145507812,128.15431213378906,112.44960021972656,557.1905792942271,22.606658935546875,2152.012814886635,2053.4311088238624,11.70712947845459,6.9543868038317544,0.2723922221254534
105.6925048828125,111.71267700195312,83.11814880371094,52.28724015480839,0.5797576904296875,623.9766048004385,616.817450155161,3.0459277629852295,6.37967081049093,0.3364593258447434
124.94004821777344,141.3669891357422,137.54660034179688,529.8645169725642,19.9530029296875,4997.815421383595,4700.229724509087,10.061832427978516,7.038618739208296,0.2940423466521369
123.59309387207031,117.33781433105469,95.92024230957031,409.3274279497564,22.349853515625,1456.6008198326454,1568.7596754427989,10.985722541809082,7.009655278939458,0.1983493541361385
169.45773315429688,172.79995727539062,165.50363159179688,4608.732742792927,71.9989013671875,3461.509527183138,3422.0159377916375,28.23836326599121,7.570853796397122,0.09260104341825365
124.45120239257812,127.5946044921875,112.2550048828125,281.3497766626533,4.8909759521484375,2986.82562342193,3077.8127428952125,7.2503557205200195,6.7792396683938945,0.4905091688621984
103.59622192382812,108.06892395019531,84.902099609375,596.9451403282583,20.096969604492188,2256.4627628640737,2343.2830239155887,11.187887191772461,7.2011452588847735,0.32185574032157366
96.96609497070312,84.48994445800781,67.97943115234375,332.0663195976522,12.65350341796875,1699.2878040370997,1525.0979528272371,8.453740119934082,6.6689825317647236,0.4272260284784301
101.45503234863281,105.92572021484375,101.1177978515625,1150.1749201864004,45.750274658203125,1337.5890718621667,1288.0668766617798,16.296175003051758,6.847671144800294,0.299759055400449
84.148193359375,80.49806213378906,54.80531311035156,663.5988093465567,20.851821899414062,1823.8730598629918,1830.4021478766674,11.111056327819824,6.419541388991729,0.4841113169114128
84.75407409667969,83.31346130371094,71.44302368164062,676.9473146067467,24.100799560546875,946.0620638818946,869.8472708490687,9.754581451416016,6.7427686514830825,0.15726755783837393
103.87799072265625,125.95542907714844,125.90974426269531,1427.820090114139,28.614349365234375,2345.447814851068,2253.925508419757,12.868236541748047,6.442383145414216,0.4630201423470104
120.04327392578125,135.98692321777344,154.37437438964844,784.1151632813271,25.003509521484375,1070.0156252139714,969.0761148720552,12.937455177307129,6.708217944849932,0.17202631334112872
117.99664306640625,137.19837951660156,94.35809326171875,1262.8869767689612,35.229034423828125,3345.557449197164,3720.0684682054252,14.3799467086792,7.5070990925175,0.2329084561636372
113.7657470703125,122.84364318847656,117.12332153320312,372.32592309918255,14.805221557617188,1562.4630207410082,1460.007130311281,7.573280334472656,7.002045611402502,0.28775215521953057
89.72627258300781,103.54682922363281,78.54582214355469,168.57771595474333,11.054306030273438,689.333520039916,816.0409000710782,8.179475784301758,6.090478762024621,0.3945626123067545
127.35488891601562,144.9750213623047,147.52378845214844,1296.3727666055784,36.78153991699219,2107.4706342516,1997.2951508448195,14.915255546569824,7.171040694185185,0.19843607513245873
96.69844055175781,89.06414794921875,80.45652770996094,177.19380162633024,10.264434814453125,2360.1966744875535,2177.616087597901,7.507442474365234,6.800519393984453,0.423613508277797
106.94088745117188,103.67961120605469,72.51472473144531,1249.4836615973618,28.01513671875,1683.7836651315447,1745.4864023063576,15.861085891723633,6.6623270492720446,0.44733605366585655
75.03996276855469,71.53256225585938,54.22111511230469,326.22853606566787,14.964752197265625,1156.2022207826376,1117.3186527027426,8.7130765914917,6.444448968487446,0.3148789602656558
132.29898071289062,143.05450439453125,137.30992126464844,3245.7175735437777,44.82810974121094,3300.9095045393333,3372.3468794317596,21.68091583251953,7.510344983574164,0.15448152752923616
175.47450256347656,190.5738067626953,186.68597412109375,1221.6329676955938,37.55584716796875,1946.5713156701531,1837.0843187345224,15.12882137298584,7.184754235508502,0.21449385165774323
110.23373413085938,113.62556457519531,93.44758605957031,578.9146888570394,14.851913452148438,3182.678203046322,3279.985271951591,11.301633834838867,7.146579601291539,0.4720528987510859
71.2608642578125,70.13865661621094,49.83900451660156,111.66082763671875,8.96484375,906.8388294577599,830.6602255693148,6.409732341766357,6.29644407675057,0.43332329831981303
77.89646911621094,85.13381958007812,79.08819580078125,2798.879685155116,42.54798889160156,1526.1036519666668,1405.8496458604768,19.696388244628906,6.882721465304005,0.1211031673958876
100.35948181152344,105.75262451171875,82.00541687011719,545.4831027106848,27.3614501953125,1528.8364902955946,1535.2566660235873,11.00252628326416,6.781768404055549,0.16481377683851178
142.2334442138672,150.02334594726562,134.98277282714844,1089.6532859802246,32.54814147949219,3033.787667311495,3015.946702920953,14.654608726501465,7.096080982087614,0.22270448003588403
93.67756652832031,113.21763610839844,103.68020629882812,801.8316582830157,23.762283325195312,1795.6193054281175,1624.607077423211,12.665093421936035,6.981110075960714,0.2558264938863336
108.07022094726562,125.3819580078125,117.28105163574219,849.4678188597318,33.92555236816406,2360.226850256324,2304.70152781247,12.950581550598145,7.304142057629388,0.15256413429877716
100.49775695800781,101.49264526367188,91.90898132324219,1446.5732712661847,43.602447509765625,2968.529832101427,2812.809032179717,14.799907684326172,7.33668601855265,0.13528245223650084
140.67311096191406,161.06396484375,132.2688446044922,1171.1196464737877,13.513412475585938,2162.176525067305,2095.369293938514,12.76429557800293,7.031993291302488,0.2874974962695358
61.41471862792969,80.05560302734375,82.34211730957031,158.85944626270793,8.213882446289062,516.2859634598717,475.4235388836676,5.694535255432129,5.754158848069634,0.38200575603716397
122.44866943359375,134.14630126953125,128.6005401611328,586.0385614426341,21.832351684570312,2754.049768008059,2633.69036930222,13.369807243347168,7.197366269131361,0.347342690684083
119.80245971679688,135.65682983398438,132.82431030273438,121.43856738507748,4.785919189453125,1301.9646693682298,1265.893920162492,3.945026397705078,6.879378471671857,0.46530038948063307
101.59904479980469,111.60040283203125,106.76670837402344,1602.9782256407198,29.832229614257812,1789.971038253745,1756.6717257373896,15.214080810546875,7.100502255335631,0.1903342480022776
101.83270263671875,111.486572265625,106.1473388671875,550.8387342279311,20.93353271484375,735.8923132270575,720.9372316039022,9.27791976928711,6.597809533720953,0.16700960348447166
131.72186279296875,154.140380859375,155.8665771484375,735.9732965147123,13.544540405273438,2493.9435415396,2411.164937140271,11.548380851745605,7.162385254722678,0.3239549734894926
90.55221557617188,88.41354370117188,85.57255554199219,145.75125156342983,7.4434661865234375,586.4224136841949,485.3469973513586,6.866570472717285,6.198816073250501,0.23137011344518324
122.30897521972656,144.6533660888672,151.8445587158203,1752.643680849811,33.454742431640625,1462.7842019638047,1383.5995717265134,19.986526489257812,6.853731753080326,0.2702045221068859
113.07843017578125,128.83355712890625,135.42684936523438,3639.04048086307,42.715301513671875,4056.0370215286966,3855.413028082747,23.431425094604492,7.659261639668374,0.1616392348480191
93.37538146972656,106.78565979003906,79.55728149414062,73.81881148717366,2.1478271484375,501.85375625803135,490.27977177330825,4.808962821960449,6.244140696309159,0.34129353971749543
99.82461547851562,100.36448669433594,80.04344177246094,433.0709258168936,19.28375244140625,5966.708924215054,5794.097920522974,12.943748474121094,6.851505643671507,0.5107162162727036
83.840087890625,75.57286071777344,59.3035888671875,1498.137301509967,21.221466064453125,2406.1087054610252,2340.634063756164,15.973152160644531,6.756254048031296,0.3662475095303713
98.58883666992188,110.12826538085938,97.79766845703125,199.63622887968086,16.988067626953125,704.1207957153674,623.3196394740636,8.131345748901367,6.488678042690896,0.2625497964299242
95.81724548339844,98.13313293457031,91.62905883789062,344.34184764977545,22.591094970703125,3175.397835305892,3164.6512755577933,10.435423851013184,6.8981458811008896,0.3065467588839542
120.42808532714844,142.46173095703125,134.21627807617188,41.2242734124884,1.12060546875,879.4554256051779,773.2926613455274,2.5900330543518066,6.022016557424865,0.4794931194829211
94.74510192871094,91.73907470703125,58.749359130859375,112.3123768530786,7.7508544921875,621.7694578161463,571.5803531811208,5.521559715270996,6.1802090733516195,0.33761460857875353
98.12294006347656,97.09916687011719,85.367919921875,868.2133788978681,40.35736083984375,1971.2598100674804,1835.1316716579465,12.463179588317871,7.041903379356308,0.13980771045405305
145.1383056640625,172.60150146484375,182.31871032714844,143.9646647030022,9.684677124023438,1137.6622779956087,1045.4242518464855,6.529204368591309,6.065292376016444,0.4820348555927712
100.39884948730469,118.12944030761719,132.11798095703125,628.380767329596,25.836181640625,845.1924521920737,739.3646352249658,11.005876541137695,6.588424328429051,0.21108611904515745
105.90878295898438,119.48878479003906,118.93373107910156,1704.2949607649352,43.90983581542969,806.9497759079095,789.6301557183815,16.026628494262695,6.682459195286744,0.24192967227361303
116.43020629882812,110.93878173828125,75.86079406738281,437.4603400619235,13.225479125976562,725.2237891813274,653.5739755256863,9.775662422180176,5.756809387759486,0.43621669781271605
87.45999145507812,96.435791015625,86.62535095214844,372.12890082225204,17.314910888671875,784.7894802652299,766.5379697070057,9.272542953491211,6.125552051650276,0.4325365610147855
105.97677612304688,108.38969421386719,92.21635437011719,67.05726595013402,4.1905975341796875,553.9295701384544,504.12538942507837,4.461983680725098,6.385339201491743,0.37080553421224777
121.34538269042969,138.05996704101562,138.27613830566406,3923.649896349758,54.870758056640625,2237.5072401612997,2125.0603196104494,21.377017974853516,7.449117672006485,0.13723697780553648
149.1710205078125,172.55979919433594,178.15489196777344,2153.056323516881,36.47804260253906,2611.9818710684776,2499.496172795712,19.24041748046875,7.387667284227466,0.2041720454439001
123.78129577636719,145.72671508789062,146.29563903808594,3640.7632258774247,55.05363464355469,1594.3016028366983,1613.387200793429,20.81648063659668,7.2350161287668655,0.18081961931481816
150.23231506347656,150.20054626464844,142.59019470214844,3926.841849561548,59.47380065917969,3033.9145886888728,2918.8767195756677,22.113433837890625,7.303938732879769,0.17793834202356643
143.66148376464844,141.70144653320312,133.2118377685547,634.2398641072214,28.116302490234375,3493.8313550797757,3337.563789756454,11.172179222106934,7.386231827575055,0.22191512813500167
120.87969970703125,147.1151885986328,136.77410888671875,1374.254730223678,23.104705810546875,1476.6809090503957,1384.264266466147,16.622920989990234,6.849879619145461,0.2781909134282083
119.41416931152344,102.20733642578125,81.86141967773438,157.8325344165787,17.968597412109375,3009.7584041720256,2798.381120443951,8.265008926391602,7.094253618863723,0.20982903831878083
180.46005249023438,181.78106689453125,164.9973907470703,1383.5342520326376,33.82049560546875,4067.999612398213,3917.9359676012477,15.885515213012695,7.1385499704346005,0.2431915069877595
111.67521667480469,94.73225402832031,73.952392578125,265.651139347814,22.937393188476562,2112.9397092424333,1960.1659154924246,10.358170509338379,6.969998393180745,0.19708991132344902
136.7178192138672,157.99378967285156,163.99400329589844,1326.5368337593973,25.365371704101562,1392.0467108895537,1393.8659044720116,14.225878715515137,7.089099431231372,0.28523694230812907
108.54739379882812,124.92845153808594,118.91195678710938,424.79795488133095,14.046478271484375,3649.783167428337,3477.9568089551562,10.392492294311523,7.066404322437768,0.3425646235357234
81.17643737792969,102.34519958496094,98.03053283691406,670.2974657227751,18.696212768554688,2522.557898860192,2272.7196162336018,9.31807804107666,7.087649657876448,0.17088641810385527
101.60835266113281,119.18232727050781,124.30661010742188,2468.2284423818346,45.06935119628906,2792.431242828956,2625.5210364570335,20.347427368164062,7.563049269205278,0.1974540220834161
