R,G,B,LBP,Edges,Roughness,Entropy,Homogeneity
118.54107666015624,133.7093048095703,127.06280517578124,1345.612333616009,19.18647766113281,13.977190971374512,6.914996060543486,0.2732474403086862
149.16598510742188,161.21157836914062,139.6890411376953,1055.252271184465,22.524948120117188,12.339503288269045,6.788206436228262,0.2239050073432853
142.26869201660156,130.31996154785156,99.16619873046876,132.33747143275104,12.377243041992188,6.927348613739014,6.330557984420402,0.3303431684346904
107.68692016601562,122.4054718017578,123.18533325195312,4339.364039623877,54.02641296386719,23.583702087402344,7.322508354691317,0.1069907166404522
124.9812469482422,142.6866455078125,139.1988525390625,3549.011979305884,58.96018981933594,21.20461845397949,7.366444066979997,0.1238643830339464
103.91586303710938,113.37501525878906,88.756591796875,208.50426718196832,14.49005126953125,8.106026649475098,6.64070619623986,0.3157093550063768
59.7054443359375,65.98312377929688,67.80073547363281,142.2703370898962,9.400634765625,7.473361015319824,6.426133712742757,0.4226663410182751
108.32241821289062,96.96664428710938,79.28413391113281,174.89031773037277,22.559967041015625,8.402854919433594,6.883567858385288,0.1773578266868899
118.05625915527344,138.46878051757812,133.0888671875,1153.0751741675194,31.34193420410156,14.591205596923828,7.01203055304469,0.1684853617770098
105.20524597167967,112.29176330566406,113.42320251464844,1594.1811462265905,26.85951232910156,14.69224739074707,7.138963271240688,0.188512738059823
84.08680725097656,79.59765625,66.19284057617188,2313.8540016263723,35.042266845703125,20.188974380493164,6.51122934653631,0.2270654437260341
127.07650756835938,142.5848388671875,140.16659545898438,377.7311994694173,15.23712158203125,7.71345329284668,6.970684541275397,0.301518023765499
157.3571319580078,165.8202362060547,154.9583740234375,1824.3786996817216,36.31072998046875,17.79374122619629,7.465932261326233,0.2356311119633534
131.25973510742188,135.83595275878906,119.69465637207033,449.9417865348514,12.350006103515623,8.322598457336426,6.917495014476584,0.2916512221235632
125.84049987792967,139.75860595703125,123.02430725097656,337.0414401255548,5.8248138427734375,7.6355438232421875,7.040464098004428,0.4837817677745494
126.07958984375,130.7227783203125,125.9924774169922,456.62046801671386,19.25262451171875,9.06557846069336,7.323229303073825,0.3006083374275637
81.43515014648438,91.03012084960938,88.08808898925781,241.93350183754228,7.34619140625,5.896464347839356,5.907055329927049,0.4863049449977908
81.96617126464844,75.933349609375,53.90513610839844,461.76182152237743,18.357696533203125,9.249972343444824,6.617181586784349,0.312303422980922
113.62510681152344,128.05792236328125,135.406005859375,4498.357224114006,46.82029724121094,24.775489807128903,7.236484150019387,0.1424490673604271
118.56993103027344,132.12840270996094,122.73762512207033,1590.9050815438386,56.41548156738281,16.568937301635742,7.3055964085936385,0.1081002907944193
105.58062744140624,118.93133544921876,94.58596801757812,250.6253661653027,10.186614990234377,8.686168670654297,6.108624232141297,0.3323216308618151
138.65708923339844,143.4103546142578,135.31088256835938,1036.4424911402166,11.739120483398438,11.39828395843506,6.483327717239583,0.3741488158788057
108.0997314453125,111.00949096679688,84.15629577636719,134.76946425437927,10.637969970703123,5.751199245452881,6.210885800099853,0.3055216652059109
104.29791259765624,103.1205596923828,88.9136962890625,213.18639394268396,16.38885498046875,7.860246658325195,6.757680442192853,0.1844878716454528
88.02035522460938,86.796630859375,79.12269592285156,386.3587009869516,27.520980834960938,11.091936111450195,6.964555436662319,0.2401750566501747
129.6593017578125,142.40660095214844,141.2080078125,467.7447482338175,14.991989135742188,8.563828468322754,6.969425072311811,0.3091104134874758
149.21627807617188,164.04788208007812,157.32261657714844,959.2240416405256,31.4080810546875,14.412164688110352,7.376490939926244,0.2115980938109083
114.94696044921876,104.21534729003906,80.56053161621094,252.88514167722315,10.871429443359377,7.736113548278809,6.798007070185501,0.3326929721885948
136.4465789794922,121.80999755859376,93.52342224121094,471.33772229775786,15.606765747070312,10.72614288330078,6.730513971895394,0.2051848513596439
127.22923278808594,124.50128173828124,109.21534729003906,3221.666443289956,36.89048767089844,23.57424545288086,7.029779399484383,0.339828350474431
127.9473876953125,143.6215057373047,137.4432830810547,2267.040311998688,48.32611083984375,18.1936149597168,7.188366387774918,0.1634006138142137
130.36624145507812,128.15431213378906,112.44960021972656,557.1905792942271,22.606658935546875,11.70712947845459,6.954386803831754,0.2723922221254534
105.6925048828125,111.71267700195312,83.11814880371094,52.28724015480839,0.5797576904296875,3.045927762985229,6.37967081049093,0.3364593258447434
124.94004821777344,141.3669891357422,137.54660034179688,529.8645169725642,19.9530029296875,10.061832427978516,7.038618739208296,0.2940423466521369
123.59309387207033,117.33781433105467,95.92024230957033,409.3274279497564,22.349853515625,10.985722541809082,7.009655278939458,0.1983493541361385
169.45773315429688,172.79995727539062,165.50363159179688,4608.732742792927,71.9989013671875,28.23836326599121,7.570853796397122,0.0926010434182536
124.45120239257812,127.5946044921875,112.2550048828125,281.3497766626533,4.8909759521484375,7.2503557205200195,6.779239668393895,0.4905091688621984
103.59622192382812,108.06892395019533,84.902099609375,596.9451403282583,20.096969604492188,11.18788719177246,7.2011452588847735,0.3218557403215736
96.96609497070312,84.48994445800781,67.97943115234375,332.0663195976522,12.65350341796875,8.453740119934082,6.668982531764724,0.4272260284784301
101.4550323486328,105.92572021484376,101.1177978515625,1150.1749201864004,45.750274658203125,16.296175003051758,6.847671144800294,0.299759055400449
84.148193359375,80.49806213378906,54.80531311035156,663.5988093465567,20.851821899414062,11.111056327819824,6.419541388991729,0.4841113169114128
84.75407409667969,83.31346130371094,71.44302368164062,676.9473146067467,24.100799560546875,9.754581451416016,6.7427686514830825,0.1572675578383739
103.87799072265624,125.95542907714844,125.90974426269533,1427.820090114139,28.61434936523437,12.868236541748049,6.442383145414216,0.4630201423470104
120.04327392578124,135.98692321777344,154.37437438964844,784.1151632813271,25.00350952148437,12.937455177307127,6.708217944849932,0.1720263133411287
117.99664306640624,137.19837951660156,94.35809326171876,1262.8869767689612,35.229034423828125,14.3799467086792,7.5070990925175,0.2329084561636372
113.7657470703125,122.84364318847656,117.12332153320312,372.32592309918255,14.805221557617188,7.573280334472656,7.002045611402502,0.2877521552195305
89.72627258300781,103.5468292236328,78.54582214355469,168.57771595474333,11.054306030273438,8.179475784301758,6.090478762024621,0.3945626123067545
127.35488891601562,144.9750213623047,147.52378845214844,1296.3727666055784,36.78153991699219,14.915255546569824,7.171040694185185,0.1984360751324587
96.6984405517578,89.06414794921875,80.45652770996094,177.19380162633024,10.264434814453123,7.507442474365234,6.800519393984453,0.423613508277797
106.94088745117188,103.67961120605467,72.51472473144531,1249.4836615973618,28.01513671875,15.861085891723633,6.6623270492720446,0.4473360536658565
75.03996276855469,71.53256225585938,54.22111511230469,326.22853606566787,14.964752197265623,8.7130765914917,6.444448968487446,0.3148789602656558
132.29898071289062,143.05450439453125,137.30992126464844,3245.7175735437777,44.82810974121094,21.68091583251953,7.510344983574164,0.1544815275292361
175.47450256347656,190.5738067626953,186.68597412109372,1221.6329676955938,37.55584716796875,15.12882137298584,7.184754235508502,0.2144938516577432
110.23373413085938,113.62556457519533,93.44758605957033,578.9146888570394,14.851913452148438,11.301633834838867,7.146579601291539,0.4720528987510859
71.2608642578125,70.13865661621094,49.83900451660156,111.66082763671876,8.96484375,6.409732341766357,6.29644407675057,0.433323298319813
77.89646911621094,85.13381958007812,79.08819580078125,2798.879685155116,42.54798889160156,19.696388244628903,6.882721465304005,0.1211031673958876
100.35948181152344,105.75262451171876,82.00541687011719,545.4831027106848,27.3614501953125,11.00252628326416,6.781768404055549,0.1648137768385117
142.2334442138672,150.02334594726562,134.98277282714844,1089.6532859802246,32.54814147949219,14.654608726501465,7.096080982087614,0.222704480035884
93.67756652832033,113.21763610839844,103.68020629882812,801.8316582830157,23.762283325195312,12.665093421936035,6.981110075960714,0.2558264938863336
108.07022094726562,125.3819580078125,117.2810516357422,849.4678188597318,33.92555236816406,12.950581550598145,7.304142057629388,0.1525641342987771
100.4977569580078,101.49264526367188,91.9089813232422,1446.5732712661847,43.602447509765625,14.799907684326172,7.33668601855265,0.1352824522365008
140.67311096191406,161.06396484375,132.2688446044922,1171.1196464737875,13.513412475585938,12.76429557800293,7.031993291302488,0.2874974962695358
61.41471862792969,80.05560302734375,82.34211730957031,158.85944626270793,8.213882446289062,5.694535255432129,5.754158848069634,0.3820057560371639
122.44866943359376,134.14630126953125,128.6005401611328,586.0385614426341,21.832351684570312,13.369807243347168,7.197366269131361,0.347342690684083
119.80245971679688,135.65682983398438,132.82431030273438,121.43856738507748,4.785919189453125,3.945026397705078,6.879378471671857,0.465300389480633
101.59904479980467,111.60040283203124,106.76670837402344,1602.9782256407198,29.83222961425781,15.214080810546877,7.100502255335631,0.1903342480022776
101.83270263671876,111.486572265625,106.1473388671875,550.8387342279311,20.93353271484375,9.27791976928711,6.597809533720953,0.1670096034844716
131.72186279296875,154.140380859375,155.8665771484375,735.9732965147123,13.544540405273438,11.548380851745604,7.162385254722678,0.3239549734894926
90.55221557617188,88.41354370117188,85.57255554199219,145.75125156342983,7.443466186523437,6.866570472717285,6.198816073250501,0.2313701134451832
122.30897521972656,144.6533660888672,151.8445587158203,1752.643680849811,33.454742431640625,19.98652648925781,6.853731753080326,0.2702045221068859
113.07843017578124,128.83355712890625,135.42684936523438,3639.04048086307,42.71530151367188,23.43142509460449,7.659261639668374,0.1616392348480191
93.37538146972656,106.78565979003906,79.55728149414062,73.81881148717366,2.1478271484375,4.808962821960449,6.244140696309159,0.3412935397174954
99.82461547851562,100.36448669433594,80.04344177246094,433.0709258168936,19.28375244140625,12.943748474121094,6.851505643671507,0.5107162162727036
83.840087890625,75.57286071777344,59.3035888671875,1498.137301509967,21.221466064453125,15.973152160644531,6.756254048031296,0.3662475095303713
98.58883666992188,110.12826538085938,97.79766845703124,199.63622887968089,16.988067626953125,8.131345748901367,6.488678042690896,0.2625497964299242
95.81724548339844,98.13313293457033,91.62905883789062,344.34184764977545,22.591094970703125,10.435423851013184,6.8981458811008896,0.3065467588839542
120.42808532714844,142.46173095703125,134.21627807617188,41.2242734124884,1.12060546875,2.590033054351806,6.022016557424865,0.4794931194829211
94.74510192871094,91.73907470703124,58.749359130859375,112.3123768530786,7.7508544921875,5.521559715270996,6.18020907335162,0.3376146085787535
98.12294006347656,97.0991668701172,85.367919921875,868.2133788978681,40.35736083984375,12.463179588317873,7.041903379356308,0.139807710454053
145.1383056640625,172.60150146484375,182.31871032714844,143.9646647030022,9.684677124023438,6.529204368591309,6.065292376016444,0.4820348555927712
100.39884948730467,118.1294403076172,132.11798095703125,628.380767329596,25.836181640625,11.005876541137695,6.588424328429051,0.2110861190451574
105.90878295898438,119.48878479003906,118.93373107910156,1704.2949607649352,43.90983581542969,16.026628494262695,6.682459195286744,0.241929672273613
116.43020629882812,110.93878173828124,75.86079406738281,437.4603400619235,13.225479125976562,9.775662422180176,5.756809387759486,0.436216697812716
87.45999145507812,96.435791015625,86.62535095214844,372.128900822252,17.314910888671875,9.272542953491213,6.125552051650276,0.4325365610147855
105.97677612304688,108.3896942138672,92.2163543701172,67.05726595013402,4.190597534179688,4.461983680725098,6.385339201491743,0.3708055342122477
121.34538269042967,138.05996704101562,138.27613830566406,3923.649896349758,54.87075805664063,21.37701797485352,7.449117672006485,0.1372369778055364
149.1710205078125,172.55979919433594,178.15489196777344,2153.056323516881,36.47804260253906,19.24041748046875,7.387667284227466,0.2041720454439001
123.7812957763672,145.72671508789062,146.29563903808594,3640.7632258774247,55.05363464355469,20.81648063659668,7.2350161287668655,0.1808196193148181
150.23231506347656,150.20054626464844,142.59019470214844,3926.841849561548,59.47380065917969,22.113433837890625,7.303938732879769,0.1779383420235664
143.66148376464844,141.70144653320312,133.2118377685547,634.2398641072214,28.11630249023437,11.172179222106934,7.386231827575055,0.2219151281350016
120.87969970703124,147.1151885986328,136.77410888671875,1374.254730223678,23.104705810546875,16.622920989990234,6.849879619145461,0.2781909134282083
119.41416931152344,102.20733642578124,81.86141967773438,157.8325344165787,17.968597412109375,8.265008926391602,7.094253618863723,0.2098290383187808
180.4600524902344,181.78106689453125,164.9973907470703,1383.5342520326376,33.82049560546875,15.885515213012695,7.1385499704346005,0.2431915069877595
111.67521667480467,94.73225402832033,73.952392578125,265.651139347814,22.93739318847656,10.35817050933838,6.969998393180745,0.197089911323449
136.7178192138672,157.99378967285156,163.99400329589844,1326.5368337593973,25.36537170410156,14.225878715515137,7.089099431231372,0.285236942308129
108.54739379882812,124.92845153808594,118.91195678710938,424.79795488133095,14.046478271484377,10.392492294311523,7.066404322437768,0.3425646235357234
81.17643737792969,102.34519958496094,98.03053283691406,670.2974657227751,18.696212768554688,9.31807804107666,7.087649657876448,0.1708864181038552
101.6083526611328,119.1823272705078,124.30661010742188,2468.2284423818346,45.06935119628906,20.347427368164062,7.563049269205278,0.1974540220834161
115.38516235351562,138.04217529296875,149.12799072265625,740.6820465063211,19.902420043945312,10.39144515991211,6.602643836261899,0.4017862855032214
79.83901977539062,89.53538513183594,83.07310485839844,622.7938592710998,23.75450134277344,10.10034465789795,6.931006232046125,0.258876491006397
101.02638244628906,105.41397094726562,79.50045776367188,458.36086915433407,23.342056274414062,10.729666709899902,6.798316698550929,0.1729072206970496
77.6107177734375,87.42160034179688,76.13969421386719,188.493936666986,18.221511840820312,7.072316646575928,6.613912057423679,0.4148871056661137
70.40829467773438,83.47120666503906,67.8382568359375,837.3579386239871,30.48202514648437,14.367815017700195,6.581460436749532,0.3832456392080316
61.26799011230469,63.61231994628906,45.03289794921875,49.23713343194686,5.112762451171875,5.075230598449707,5.695955678108013,0.5779999132534893
80.49281311035156,95.82208251953124,91.2572784423828,2745.0740442534443,46.83197021484375,21.013063430786133,7.186162502710819,0.1629572383515464
130.0520782470703,147.89817810058594,147.9165802001953,1719.753147767624,49.41558837890625,19.053991317749023,7.312563171293976,0.2196291417074309
113.4191436767578,137.45864868164062,140.7777557373047,700.8225798734929,14.322738647460938,11.454906463623049,7.249462997044053,0.3543127175669641
160.48294067382812,166.83436584472656,152.9085693359375,718.7006978839636,27.61825561523437,12.365805625915527,7.284070068847557,0.302989604782852
129.28025817871094,125.6411590576172,93.53672790527344,119.8774716546759,12.237167358398438,7.0309224128723145,6.270349194855891,0.3452896581968984
111.85009765625,138.51927185058594,153.23223876953125,1876.686770882225,34.762115478515625,20.59731101989746,6.791142426216671,0.2318766457543744
104.5235595703125,126.24093627929688,135.9112548828125,1488.4095048308372,22.373199462890625,15.755577087402344,6.905772763825741,0.3163045097490379
124.65086364746094,136.49415588378906,133.97412109375,592.5681971907616,22.766189575195312,12.051819801330566,7.1035570684344265,0.27062848482816
95.7073211669922,93.46267700195312,59.77742004394531,321.5527241246309,8.404541015625,8.868366241455078,6.024075857210343,0.3168179129565255
104.12991333007812,114.864013671875,106.2194366455078,1543.9302434921265,32.17460632324219,20.738191604614254,6.908916596820594,0.2095335159798867
61.752838134765625,59.33229064941406,47.63471984863281,405.9636913500726,15.213775634765623,9.53652572631836,5.626335330701669,0.5461667954494724
132.5211639404297,152.1463165283203,148.39244079589844,3390.427726890892,56.41159057617188,24.181028366088867,7.278813671606611,0.17602947131406
121.22195434570312,131.42160034179688,129.7753143310547,1486.8570858405435,33.96446228027344,14.52535915374756,7.075872853082832,0.2039406249509625
140.34616088867188,150.02577209472656,147.4368438720703,1624.430328825256,33.89442443847656,15.24388599395752,7.223087839692974,0.2378613655496767
162.11842346191406,168.53369140625,161.14166259765625,4457.816439293092,70.70709228515625,25.982297897338867,7.516529163456713,0.0812310314899827
122.30622863769533,144.97860717773438,121.1938934326172,1667.8212649216875,50.419464111328125,17.524885177612305,7.627712848824237,0.1386935147349255
58.10791015625,61.9847412109375,55.32679748535156,119.9011515295133,14.509506225585938,7.169921398162842,6.243850874343154,0.4808412100312022
81.55422973632812,88.10975646972656,73.74632263183594,1232.0266261955258,37.18231201171875,14.40208625793457,6.9494022703051535,0.1615419686056753
49.282623291015625,50.43522644042969,43.01214599609375,144.16145441588014,4.8598480224609375,5.815022945404053,5.722192071849286,0.3115897265307888
140.84100341796875,164.40577697753906,172.5533905029297,536.1775449698325,12.548446655273438,10.971101760864258,6.773175033612887,0.3155043107076687
127.30476379394533,145.7118377685547,157.037841796875,2896.9707085599657,57.24037170410156,24.13335609436035,7.28571147453942,0.123784599039204
118.62020874023438,132.20504760742188,147.4636993408203,149.60161727294326,8.3734130859375,5.092540740966797,7.037992983443509,0.3225178184823214
122.80418395996094,145.5953826904297,153.4727325439453,1534.2626558670308,24.404296875,14.82541847229004,6.600842214854338,0.2967607983089363
125.55416870117188,124.93740844726562,114.50184631347656,1330.0183702372017,37.49359130859375,15.483614921569824,7.279294044529853,0.2599678114755038
140.7592010498047,147.7751007080078,127.97457885742188,740.4454651100095,20.851821899414062,9.313775062561035,6.767815221317387,0.298135534899306
110.54617309570312,114.78684997558594,99.3061065673828,521.6677278333809,32.303009033203125,12.556118965148926,7.320484603678986,0.2583705072805262
107.91673278808594,111.47760009765624,104.11329650878906,2759.1135935427155,35.12397766113281,19.77470016479492,7.291953228399471,0.1718639184721339
103.1225128173828,101.5299072265625,85.38288879394531,679.5301864286885,18.482208251953125,13.747957229614258,6.977750079166052,0.3490613599761821
122.9057159423828,122.83580017089844,102.67131042480467,1088.4059448463377,28.945083618164062,14.874677658081056,7.056016574182318,0.3539305272215419
108.63381958007812,103.54483032226562,68.09759521484375,321.0003048395738,14.466705322265623,7.960838794708252,5.988646071765193,0.3641580172415016
100.5540771484375,114.2251434326172,108.13020324707033,1996.4973261894197,36.13563537597656,17.149152755737305,7.372023438938159,0.1701165869008707
108.512939453125,123.96354675292967,126.83770751953124,372.2035259604454,6.2372589111328125,7.176617622375488,5.9353225202198265,0.3856063844401516
177.5441131591797,201.73712158203125,206.29969787597656,1002.4888036511838,28.65325927734375,12.9080171585083,6.526918106330967,0.2394232781451108
145.5189208984375,169.49838256835938,146.5069580078125,886.6110831461847,15.147628784179688,11.79750156402588,7.206546867227621,0.3011813869031118
103.308349609375,89.72984313964844,71.20692443847656,95.81836073077284,6.3617706298828125,4.875772476196289,6.157668550114022,0.4902651067265675
123.26506042480467,134.51429748535156,124.77157592773438,520.9524015784264,13.669052124023438,10.517874717712402,6.894727417108392,0.4728405500436453
129.8924102783203,148.56539916992188,132.1903839111328,326.678098825505,21.0113525390625,9.844367980957031,7.079716115608818,0.4167077739038861
148.9532928466797,164.39559936523438,152.91966247558594,1312.5970744134393,33.77769470214844,15.868538856506348,7.535650015643909,0.2696270979791668
151.7745361328125,178.0923614501953,194.80398559570312,1674.957212354988,23.73504638671875,16.648860931396484,6.567677251036479,0.2539626902002406
